E-Mail;Login;Name;Datum;Beginn;Ende;Pause_Minuten;Stunden
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;03.06.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;04.06.2026;08:00;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;05.06.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;08.06.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;09.06.2026;07:30;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;10.06.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;11.06.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;12.06.2026;08:00;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;15.06.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;16.06.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;17.06.2026;07:30;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;18.06.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;19.06.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;22.06.2026;08:00;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;23.06.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;24.06.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;25.06.2026;07:30;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;26.06.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;29.06.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;30.06.2026;08:00;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;01.07.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;02.07.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;03.07.2026;07:30;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;06.07.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;07.07.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;08.07.2026;08:00;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;09.07.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;10.07.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;13.07.2026;07:30;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;14.07.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;15.07.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;16.07.2026;08:00;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;17.07.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;20.07.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;21.07.2026;07:30;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;22.07.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;23.07.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;24.07.2026;08:00;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;27.07.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;28.07.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;29.07.2026;07:30;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;30.07.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;31.07.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;03.08.2026;08:00;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;04.08.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;05.08.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;06.08.2026;07:30;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;07.08.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;10.08.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;11.08.2026;08:00;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;12.08.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;13.08.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;14.08.2026;07:30;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;17.08.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;18.08.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;19.08.2026;08:00;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;20.08.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;21.08.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;24.08.2026;07:30;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;25.08.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;26.08.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;27.08.2026;08:00;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;28.08.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;31.08.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;01.09.2026;07:30;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;02.09.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;03.09.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;04.09.2026;08:00;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;07.09.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;08.09.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;09.09.2026;07:30;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;10.09.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;11.09.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;14.09.2026;08:00;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;15.09.2026;07:30;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;16.09.2026;08:00;16:30;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;17.09.2026;07:30;17:00;30;
david.hoffmann@demo-import.ganz-om.invalid;demo-ma-04;David Hoffmann;18.09.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;01.06.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;02.06.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;03.06.2026;08:00;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;04.06.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;05.06.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;08.06.2026;07:30;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;09.06.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;10.06.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;11.06.2026;08:00;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;12.06.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;15.06.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;16.06.2026;07:30;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;17.06.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;18.06.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;19.06.2026;08:00;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;22.06.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;23.06.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;24.06.2026;07:30;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;25.06.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;26.06.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;29.06.2026;08:00;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;30.06.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;01.07.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;02.07.2026;07:30;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;03.07.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;06.07.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;07.07.2026;08:00;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;08.07.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;09.07.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;10.07.2026;07:30;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;13.07.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;14.07.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;15.07.2026;08:00;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;16.07.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;17.07.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;20.07.2026;07:30;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;21.07.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;22.07.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;23.07.2026;08:00;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;24.07.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;27.07.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;28.07.2026;07:30;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;29.07.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;30.07.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;31.07.2026;08:00;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;03.08.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;04.08.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;05.08.2026;07:30;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;06.08.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;07.08.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;10.08.2026;08:00;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;11.08.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;12.08.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;13.08.2026;07:30;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;14.08.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;17.08.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;18.08.2026;08:00;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;19.08.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;20.08.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;21.08.2026;07:30;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;24.08.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;25.08.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;26.08.2026;08:00;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;27.08.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;28.08.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;31.08.2026;07:30;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;01.09.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;02.09.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;03.09.2026;08:00;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;04.09.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;07.09.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;08.09.2026;07:30;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;09.09.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;10.09.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;11.09.2026;08:00;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;14.09.2026;07:30;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;15.09.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;16.09.2026;07:30;17:00;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;17.09.2026;08:00;16:30;30;
elena.jung@demo-import.ganz-om.invalid;demo-ma-05;Elena Jung;18.09.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;01.06.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;02.06.2026;08:00;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;03.06.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;04.06.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;05.06.2026;07:30;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;08.06.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;09.06.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;10.06.2026;08:00;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;11.06.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;12.06.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;15.06.2026;07:30;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;16.06.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;17.06.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;18.06.2026;08:00;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;19.06.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;22.06.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;23.06.2026;07:30;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;24.06.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;25.06.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;26.06.2026;08:00;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;29.06.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;30.06.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;01.07.2026;07:30;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;02.07.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;03.07.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;06.07.2026;08:00;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;07.07.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;08.07.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;09.07.2026;07:30;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;10.07.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;13.07.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;14.07.2026;08:00;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;15.07.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;16.07.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;17.07.2026;07:30;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;20.07.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;21.07.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;22.07.2026;08:00;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;23.07.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;24.07.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;27.07.2026;07:30;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;28.07.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;29.07.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;30.07.2026;08:00;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;31.07.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;03.08.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;04.08.2026;07:30;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;05.08.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;06.08.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;07.08.2026;08:00;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;10.08.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;11.08.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;12.08.2026;07:30;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;13.08.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;14.08.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;17.08.2026;08:00;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;18.08.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;19.08.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;20.08.2026;07:30;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;21.08.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;24.08.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;25.08.2026;08:00;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;26.08.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;27.08.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;28.08.2026;07:30;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;31.08.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;01.09.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;02.09.2026;08:00;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;03.09.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;04.09.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;07.09.2026;07:30;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;08.09.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;09.09.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;10.09.2026;08:00;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;11.09.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;14.09.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;15.09.2026;07:30;17:00;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;16.09.2026;08:00;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;17.09.2026;07:30;16:30;30;
felix.keller@demo-import.ganz-om.invalid;demo-ma-06;Felix Keller;18.09.2026;08:00;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;01.06.2026;08:00;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;02.06.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;03.06.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;04.06.2026;07:30;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;05.06.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;08.06.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;09.06.2026;08:00;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;10.06.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;11.06.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;12.06.2026;07:30;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;15.06.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;16.06.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;17.06.2026;08:00;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;18.06.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;19.06.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;22.06.2026;07:30;17:00;30;
